CHROM	POS	MEAN_DEPTH	VAR_DEPTH
NC_044913.1	3811600	10.6271	36.3675
NC_044913.1	3812113	15.4258	59.27
NC_044913.1	3812811	10.9146	44.8297
NC_044913.1	3813321	14.25	65.6532
NC_044913.1	4112862	15.1813	96.1654
NC_044913.1	4113417	42.4341	775.949
NC_044913.1	4114306	44.5247	690.096
NC_044913.1	4115074	15.3599	124.176
NC_044913.1	4116204	33.9011	368.519
NC_044913.1	4116710	11.6602	73.5103
NC_044913.1	4117218	39.4698	456.007
NC_044913.1	4117748	40.4148	509.086
NC_044913.1	4118263	26.8984	245.32
NC_044913.1	4119446	13.5387	118.46
NC_044913.1	4539853	16.8846	98.7745
NC_044913.1	4540354	25.2802	181.332
NC_044913.1	4540972	11.8654	87.059
NC_044913.1	4541520	14.9698	55.6051
NC_044913.1	4542165	9.88398	27.3882
NC_044913.1	4542686	39.6099	302.057
NC_044913.1	4543737	41.7143	469.009
NC_044913.1	4769294	11.2451	51.7166
NC_044913.1	4796786	28.2751	622.637
NC_044913.1	5627715	10.456	51.8631
NC_044913.1	5628652	41.6538	428.502
NC_044913.1	5629158	32.9451	239
NC_044913.1	5631028	10.8481	47.819
NC_044913.1	5631530	15.717	101.542
NC_044913.1	5632030	14.6758	60.2527
NC_044913.1	5633159	11.279	55.3375
NC_044913.1	5633663	35.2912	293.513
NC_044913.1	5634163	22.1236	141.376
NC_044913.1	5635995	14.27	113.595
NC_044913.1	5636781	40.4176	558.905
NC_044913.1	5649226	11.8617	55.1947
NC_044913.1	6896420	12.0856	69.8569
NC_044913.1	6897562	40.6731	417.13
NC_044913.1	6898250	37.8489	319.247
NC_044913.1	6899488	40.6181	376.628
NC_044913.1	11424103	14.2057	107.132
NC_044913.1	11891430	10.2348	40.4572
NC_044913.1	11892012	17.1511	106.178
NC_044913.1	11892517	40.1841	379.28
NC_044913.1	11893020	32.7363	344.024
NC_044913.1	11893785	42.3269	416.634
NC_044913.1	11894791	9.03591	24.3117
NC_044913.1	11897393	15.6953	146.896
NC_044913.1	11898167	43.8214	380.02
NC_044913.1	16482244	14.3939	52.6869
NC_044913.1	16482746	41.0055	361.851
NC_044913.1	16483258	10.9559	38.3572
NC_044913.1	16556090	11.303	55.9411
NC_044913.1	16556921	41.3352	308.306
NC_044913.1	16557449	18.7245	89.4101
NC_044913.1	19927291	9.59341	31.7461
NC_044913.1	19930105	42.5412	366.624
NC_044913.1	19931218	35.8462	285.133
NC_044913.1	19932420	9.34986	30.2723
NC_044913.1	19933604	40.7527	640.137
NC_044913.1	19934109	19.9368	115.867
NC_044913.1	20407770	16.5546	194.079
NC_044913.1	21376364	12.0604	42.5638
NC_044913.1	21376904	42.3901	424.674
NC_044913.1	21378553	36.739	331.455
NC_044913.1	22557112	10.9614	43.1919
NC_044913.1	22558411	36.4451	317.168
NC_044913.1	22559416	40.3159	404.118
NC_044913.1	23270617	13.5116	81.5433
NC_044913.1	23271876	44.3214	367.321
NC_044913.1	23465744	14.9423	87.8066
NC_044913.1	23466256	33.956	270.946
NC_044913.1	23778135	13.0275	51.3584
NC_044913.1	23779046	45.3516	354.62
NC_044913.1	23779547	12.7769	43.3893
NC_044913.1	23780055	30.5687	231.453
NC_044913.1	25238182	18.0632	113.294
NC_044913.1	25240506	15.2747	95.9849
NC_044913.1	25466217	10.7521	42.0082
NC_044913.1	25466836	40.4973	426.372
NC_044913.1	25467379	43.1236	358.582
NC_044913.1	25467880	12.0281	63.3175
NC_044913.1	25468407	14.427	88.4387
NC_044913.1	25469337	42.5879	369.295
NC_044913.1	25469850	14.303	69.9521
NC_044913.1	25470351	26.3901	214.564
NC_044913.1	25471027	41.4698	348.696
NC_044913.1	25471614	10.5399	56.4369
NC_044913.1	25472121	22.3874	117.83
NC_044913.1	25472624	26.3516	161.088
NC_044913.1	25477911	21.3297	168.756
NC_044913.1	25478419	26.4093	186.375
NC_044913.1	25517458	9.61773	35.259
NC_044913.1	25518042	16.7198	107.822
NC_044913.1	25521471	21.228	101.923
NC_044913.1	25522498	33.1291	220.069
NC_044913.1	25524058	10.8457	31.4734
NC_044913.1	25524565	25.3077	131.382
NC_044913.1	25525165	9.77285	38.3371
NC_044913.1	25525688	32.989	255.642
NC_044913.1	25526202	22.8709	138.361
NC_044913.1	25780709	12.5574	70.5171
NC_044913.1	25783996	41.3434	382.474
NC_044913.1	26756908	14.2418	55.7981
NC_044913.1	26758025	39.9313	325.53
NC_044913.1	26759723	9.44751	25.8269
NC_044913.1	26761670	10.4435	48.4243
NC_044913.1	26762171	39.3846	353.24
NC_044913.1	30823259	15.9536	121.725
NC_044913.1	30823761	19.9531	217.039
NC_044913.1	30825581	10.2312	40.5302
NC_044913.1	30837360	10.4749	53.477
NC_044913.1	31005343	8.53039	22.3162
NC_044913.1	37595607	10.1302	32.3524
NC_044913.1	37597344	41.8489	379.512
NC_044913.1	37597868	41.3901	344.635
NC_044913.1	37598464	14.0055	60.4463
NC_044913.1	37599161	13.3736	56.5102
NC_044913.1	37601820	11.5565	76.9326
NC_044913.1	37602358	19.456	104.414
NC_044913.1	38147521	12.2629	65.0081
NC_044913.1	38150115	11.2241	50.562
NC_044913.1	38150643	15.3757	89.4928
NC_044913.1	38428214	10.6731	42.1656
NC_044913.1	38429640	33.3187	225.92
NC_044913.1	38430596	17.5275	83.8257
NC_044913.1	38431268	40.4863	398.135
NC_044913.1	38436485	11.7885	51.8367
NC_044913.1	38437064	28.6484	295.738
NC_044913.1	38438064	40.5467	348.976
NC_044913.1	38438808	11.8544	64.5104
NC_044913.1	38439542	36.75	278.194
NC_044913.1	38440658	17.5549	85.5204
NC_044913.1	38441978	10.3912	39.5593
NC_044913.1	38442691	41.3516	394.24
NC_044913.1	39710202	9.73352	30.0362
NC_044913.1	39710705	23.3104	139.57
NC_044913.1	40166075	10.4654	36.2773
NC_044913.1	40168136	11.1126	49.3123
NC_044913.1	40172141	10.525	39.2974
NC_044913.1	40172651	10.2278	43.2572
NC_044913.1	40176327	10.217	34.6001
NC_044913.1	40424351	25.8819	197.614
NC_044913.1	40425426	31.2857	205.18
NC_044913.1	40875281	11.4875	45.3283
NC_044913.1	40875782	13.7438	56.8706
NC_044913.1	40876297	9.59504	41.8328
NC_044913.1	40877305	43.8352	340.507
NC_044913.1	40878457	14.1267	81.9176
NC_044913.1	40878961	33.794	257.178
NC_044913.1	40879809	11.5304	56.8536
NC_044913.1	40880319	17.1841	87.8476
NC_044913.1	40881356	10.6657	38.3007
NC_044913.1	40883650	11.3251	57.8112
NC_044913.1	40884157	42.7088	374.907
NC_044913.1	42355170	14.2597	75.6388
NC_044913.1	42355673	28.3819	174.705
NC_044913.1	42356183	23.1126	140.927
NC_044913.1	42358032	17.768	124.771
NC_044913.1	42358568	9.93113	34.2577
NC_044913.1	42359471	10.7147	45.0156
NC_044913.1	42359983	30.8571	193.037
NC_044913.1	42361262	12.1377	52.0473
NC_044913.1	42362620	10.4808	41.8591
NC_044913.1	42363150	18.3324	156.983
NC_044913.1	42364089	42.2445	344.918
NC_044913.1	43085071	16.915	168.778
NC_044913.1	43085601	31.9086	448.048
NC_044913.1	43086148	12.6959	69.79
NC_044913.1	44281136	12.3232	38.5185
NC_044913.1	44282004	35.8352	298.458
NC_044913.1	44283150	9.13573	25.5732
NC_044913.1	44283650	16.7775	85.4903
NC_044913.1	44284172	25.0632	149.249
NC_044913.1	44284683	19.7747	130.82
NC_044913.1	44293501	13.8953	72.4255
NC_044913.1	44294005	12.2727	63.4917
NC_044913.1	44297203	12.2056	96.654
NC_044913.1	44297841	41.9973	365.16
NC_044913.1	44956186	20.8688	277.401
NC_044913.1	49279307	10.9915	60.0875
NC_044913.1	49281186	15.4211	107.883
NC_044913.1	49281713	14.6201	108.315
NC_044913.1	50526929	11.4488	66.3981
NC_044913.1	50528048	42.1703	391.051
NC_044913.1	50761475	10.442	36.131
NC_044913.1	50914719	11.3251	53.1592
NC_044913.1	50915222	18.5852	107.439
NC_044913.1	55965510	10.4522	37.9329
NC_044913.1	55967515	35.1923	503.291
NC_044913.1	64648708	13.727	128.808
NC_044913.1	64649208	13.6033	65.0024
NC_044913.1	64649708	32.9313	298.015
NC_044913.1	64651388	10.6685	55.164
NC_044913.1	64651888	15.1961	118.153
NC_044913.1	64653301	15.7293	186.564
NC_044913.1	64656133	12.1074	89.3337
NC_044913.1	64669307	12.0588	80.8814
NC_044913.1	64684738	12.3362	70.9443
NC_044913.1	64685873	34.2445	680.108
NC_044913.1	64686899	40.217	486.914
NC_044913.1	65194768	10.135	28.7911
NC_044913.1	65195316	41.3626	367.224
NC_044913.1	65195958	9.91209	34.8407
NC_044913.1	65196458	13.1593	82.7239
NC_044913.1	65197068	43.3407	432.611
NC_044913.1	65198462	11.5989	40.5935
NC_044913.1	65199551	10.3536	41.0547
NC_044913.1	65200224	40.5989	330.213
NC_044913.1	65776390	11.3333	67.3593
NC_044913.1	65777919	12.7895	144.411
NC_044913.1	65778420	22.9448	344.811
NC_044913.1	65779831	10.7928	63.6107
NC_044913.1	65780615	10.8595	49.889
NC_044913.1	65781133	32.1401	379.785
NC_044913.1	65782858	11.1114	49.1663
NC_044913.1	65811527	18.1141	225.011
NC_044913.1	65812489	39.4423	647.504
NC_044913.1	65813339	13.9848	104.954
NC_044914.1	789019	19.0495	113.81
NC_044914.1	789538	23.6648	133.623
NC_044914.1	790134	9.72802	36.9148
NC_044914.1	790642	36.0522	292.336
NC_044914.1	791143	10.0769	36.6111
NC_044914.1	792123	9.88705	37.3325
NC_044914.1	792680	23.044	219.028
NC_044914.1	956468	12.5871	51.0656
NC_044914.1	956969	18.4011	85.4199
NC_044914.1	991204	39.1566	374.21
NC_044914.1	991704	43.6016	390.83
NC_044914.1	993395	14.7775	90.3939
NC_044914.1	993897	29.522	209.589
NC_044914.1	4328879	14.9586	130.223
NC_044914.1	5707765	11.2869	39.6521
NC_044914.1	6309974	21.0115	296.426
NC_044914.1	6310590	31.5887	478.407
NC_044914.1	6313619	18.4318	154.302
NC_044914.1	6326751	22.5918	304.401
NC_044914.1	6361215	17.2925	185.226
NC_044914.1	9606853	13.4719	98.3964
NC_044914.1	11416636	15.2121	113.333
NC_044914.1	12420753	24.2707	332.154
NC_044914.1	13386795	10.4095	50.8123
NC_044914.1	17895864	10.1108	33.8821
NC_044914.1	17896373	19.2747	122.216
NC_044914.1	17896874	21.6099	109.996
NC_044914.1	17897684	9.66575	32.9046
NC_044914.1	17898187	11.7879	48.7256
NC_044914.1	17902660	18.6346	135.114
NC_044914.1	17903182	35.9203	255.22
NC_044914.1	17906277	10.3187	35.3692
NC_044914.1	17908255	10.6786	31.9708
NC_044914.1	17908761	19.4451	94.9639
NC_044914.1	17909478	40.3159	374.332
NC_044914.1	17910117	43.7143	357.951
NC_044914.1	19011390	11.6446	60.2021
NC_044914.1	19011891	41.4066	381.515
NC_044914.1	19013555	13.1044	86.2976
NC_044914.1	19014244	43.9286	398.64
NC_044914.1	19016408	13.9504	94.7323
NC_044914.1	19018361	33.3159	324.013
NC_044914.1	19020178	11.1047	44.3647
NC_044914.1	19021442	11.4588	52.3647
NC_044914.1	19021955	12.7541	59.1056
NC_044914.1	19025771	12.9505	84.5871
NC_044914.1	19026276	21.2225	124.862
NC_044914.1	19359643	11.3764	45.1059
NC_044914.1	19360348	11.3538	73.2739
NC_044914.1	19362307	11.6435	61.3977
NC_044914.1	19362810	11.1602	48.1682
NC_044914.1	19398731	12.1783	60.3257
NC_044914.1	19399238	40.75	368.447
NC_044914.1	19400414	36.6298	413.475
NC_044914.1	19408811	15.6925	94.3802
NC_044914.1	23725197	11.5083	71.2868
NC_044914.1	23726530	42.4753	406.851
NC_044914.1	25868879	10.8481	41.5142
NC_044914.1	25869380	26.706	185.36
NC_044914.1	25869882	21.8544	124.417
NC_044914.1	26769157	10.9359	52.373
NC_044914.1	27602585	12.0333	72.3721
NC_044914.1	27603091	33.4066	248.859
NC_044914.1	27603592	24.1401	209.41
NC_044914.1	27604099	15.5989	110.379
NC_044914.1	27605652	11.8242	43.5778
NC_044914.1	27609424	9.82044	40.7848
NC_044914.1	27609924	18.1978	95.6577
NC_044914.1	27610424	18.9725	151.41
NC_044914.1	27611109	41.9725	441.002
NC_044914.1	27611754	11.5125	67.9005
NC_044914.1	27612255	20.2308	109.015
NC_044914.1	27613800	10.2521	33.8057
NC_044914.1	27614301	33.7665	311.067
NC_044914.1	27614806	16.7802	137.88
NC_044914.1	27615489	41.3297	385.164
NC_044914.1	28920817	18.7917	202.678
NC_044914.1	28921329	20.1994	244.031
NC_044914.1	29178325	19.5027	148.741
NC_044914.1	29179375	41.1488	413.05
NC_044914.1	29179881	21.0687	116.444
NC_044914.1	29180960	10.9834	31.0275
NC_044914.1	29181469	11.4203	37.2856
NC_044914.1	29183128	12.9365	48.3755
NC_044914.1	29183633	23.4203	201.837
NC_044914.1	29184291	40.75	365.626
NC_044914.1	33143858	11.6066	78.7226
NC_044914.1	33144359	20.721	237.864
NC_044914.1	34238367	10.5525	47.6108
NC_044914.1	34238877	19.4505	103.741
NC_044914.1	34239380	21.1951	131.067
NC_044914.1	34827129	11.4306	71.0537
NC_044914.1	34828217	23.1896	160.011
NC_044914.1	34829041	10.7245	36.3217
NC_044914.1	34829568	26.7775	181.854
NC_044914.1	34830079	25.9396	137.842
NC_044914.1	34830582	24.8132	140.946
NC_044914.1	34831613	43.9533	360.64
NC_044914.1	34832663	12.0496	61.8097
NC_044914.1	34833677	38.0082	308.19
NC_044914.1	35727002	17.1898	136.086
NC_044914.1	35727681	31.9716	572.575
NC_044914.1	38838054	15.456	88.5463
NC_044914.1	38839153	31.3601	332.164
NC_044914.1	39204022	10.9861	45.5012
NC_044914.1	39205154	39.9478	307.03
NC_044914.1	39319850	12.5829	81.6011
NC_044914.1	39321402	14.1551	140.015
NC_044914.1	39322243	20.4588	157.781
NC_044914.1	40942507	13.6657	119.633
NC_044914.1	40944637	26.4138	413.823
NC_044914.1	40949321	16.3352	157.226
NC_044914.1	40960296	21.3467	372.526
NC_044914.1	40960835	33.3457	721.768
NC_044914.1	41035153	27.0259	582.222
NC_044914.1	41035866	25.9503	553.572
NC_044914.1	41430714	32.8132	605.541
NC_044914.1	42056748	14.9422	148.762
NC_044914.1	42057327	17.6824	215.22
NC_044914.1	42065428	14.117	119.617
NC_044914.1	42075038	16.0029	156.009
NC_044914.1	42151811	14.5056	146.222
NC_044914.1	42153314	33.4218	726.222
NC_044914.1	42173881	32.2755	651.736
NC_044914.1	42175719	27.9972	623.578
NC_044914.1	42192707	19.1032	285.185
NC_044914.1	42195084	26.9769	591.46
NC_044914.1	42247898	16.6292	163.721
NC_044914.1	42248402	13.264	93.2766
NC_044914.1	42248908	14.0963	120.44
NC_044914.1	42256988	16.2828	156.595
NC_044914.1	42314385	10.3463	34.5325
NC_044914.1	42316859	12.2066	57.7445
NC_044914.1	42317403	17.1928	102.747
NC_044914.1	42318334	17.0549	156.741
NC_044914.1	42318870	28.0742	211.959
NC_044914.1	42319961	12.2397	50.017
NC_044914.1	42320478	20.3681	120.261
NC_044914.1	42322899	9.44044	31.1582
NC_044914.1	42323457	9.37673	31.7799
NC_044914.1	42329012	9.85319	34.4589
NC_044914.1	42329533	9.60388	37.4232
NC_044914.1	42481195	12.6186	93.6134
NC_044914.1	42530443	9.72778	27.8755
NC_044914.1	42920025	10.4863	43.1045
NC_044914.1	42920529	24.1676	161.11
NC_044914.1	46617420	18.0251	156.008
NC_044914.1	46619877	36.5907	325.807
NC_044914.1	47069722	14.1746	136.879
NC_044914.1	47070653	30.8283	404.326
NC_044914.1	48578582	12.5577	56.9967
NC_044914.1	48579182	16.1538	124.825
NC_044914.1	49160230	12.3662	61.0181
NC_044914.1	49160738	35.0632	280.594
NC_044914.1	49161317	35.1424	384.789
NC_044914.1	50716282	13.6915	64.9322
NC_044914.1	50717555	41.0055	399.355
NC_044914.1	51258042	12.4178	87.4618
NC_044914.1	51258555	16.1188	151.019
NC_044914.1	51265333	23.1911	511.677
NC_044914.1	51266027	15.9972	183.908
NC_044914.1	51269853	10.6898	55.0757
NC_044914.1	51531245	17.1264	68.2429
NC_044914.1	51532893	13.4738	51.134
NC_044914.1	51533407	32.4011	206.621
NC_044914.1	51534385	35.7253	229.996
NC_044914.1	51534926	22.0385	105.37
NC_044914.1	51535868	15.4093	71.5593
NC_044914.1	51536613	36.4451	338.336
NC_044914.1	52289983	11.133	48.9989
NC_044914.1	52290487	11.1077	41.8194
NC_044914.1	52292012	10.3361	33.8923
NC_044914.1	52355407	11.7401	56.2042
NC_044914.1	53291873	9.87812	31.7351
NC_044914.1	53292381	32.9808	220.878
NC_044914.1	53294019	10.5773	39.8126
NC_044914.1	53446813	16.9045	134.329
NC_044914.1	53448357	42.5907	381.074
NC_044914.1	54431227	12.2975	69.0618
NC_044914.1	54805609	13.3874	48.563
NC_044914.1	54806320	43.1291	409.496
NC_044914.1	54807322	43.6016	397.877
NC_044914.1	54807830	18.9945	165.366
NC_044914.1	54808382	38.4148	349.053
NC_044914.1	54810747	11.6171	61.132
NC_044914.1	54811775	40.9505	422.659
NC_044914.1	56464440	13.272	58.5512
NC_044914.1	56465449	41.2335	337.166
NC_044914.1	56467278	10.1592	35.7309
NC_044914.1	56468395	14.4863	82.9612
NC_044914.1	56469578	33.3599	255.95
NC_044914.1	56471324	11.9258	66.7576
NC_044914.1	56471949	42.9341	411.334
NC_044914.1	57131177	10.8361	56.4995
NC_044914.1	57131701	28.4258	219.711
NC_044914.1	57132219	16.6233	161.03
NC_044914.1	57132824	31.8434	220.595
NC_044914.1	57133372	9.87328	49.1938
NC_044914.1	57133964	37.2308	274.652
NC_044914.1	57135459	9.80939	31.019
NC_044914.1	57136245	11.1791	48.0093
NC_044914.1	57137061	42.1429	372.773
NC_044914.1	57173227	15.2747	61.7645
NC_044914.1	57595566	11.2782	36.6489
NC_044915.1	962090	14.7959	89.0401
NC_044915.1	1078656	13.9284	98.8125
NC_044915.1	1079560	38.1538	316.494
NC_044915.1	1082784	16.4533	103.224
NC_044915.1	1083405	42.4313	438.72
NC_044915.1	2284117	15.0029	85.4884
NC_044915.1	2284617	25.1715	225.355
NC_044915.1	4140983	13.5879	53.6865
NC_044915.1	4142448	43.2335	351.97
NC_044915.1	4142957	17.956	103.921
NC_044915.1	4143460	22.6181	157.642
NC_044915.1	4144534	35.7253	289.395
NC_044915.1	4422546	13.011	94.0387
NC_044915.1	4423530	42.2418	376.074
NC_044915.1	4426129	8.675	22.0417
NC_044915.1	4426634	15.9835	65.9058
NC_044915.1	4429277	12.7713	64.1161
NC_044915.1	4430780	41.5357	422.2
NC_044915.1	4434544	11.3654	49.2793
NC_044915.1	4435049	24.75	157.141
NC_044915.1	5270735	19.4399	126.355
NC_044915.1	5271619	19.7035	174.792
NC_044915.1	6173200	13.8343	58.3104
NC_044915.1	6174026	33.478	341.512
NC_044915.1	6175377	39.9945	334.65
NC_044915.1	6175918	12.6896	86.5287
NC_044915.1	6176604	42.5659	402.087
NC_044915.1	6206069	11.1978	52.0104
NC_044915.1	6207267	42.3049	401.86
NC_044915.1	6207975	13.4518	81.7843
NC_044915.1	6208495	39.5	300.306
NC_044915.1	6209017	10.4545	49.9558
NC_044915.1	6381586	23.6309	151.543
NC_044915.1	7267798	13.5621	76.3771
NC_044915.1	7268301	32.8848	356.181
NC_044915.1	7700816	18.9203	120.382
NC_044915.1	7701359	36.3764	298.748
NC_044915.1	7702062	10.7493	44.4204
NC_044915.1	7702564	22.7665	118.984
NC_044915.1	7703402	11.4282	64.1846
NC_044915.1	7703910	39.1236	318.12
NC_044915.1	7704422	11.4833	45.1641
NC_044915.1	7704931	29.0714	184.81
NC_044915.1	7706309	12.4917	55.1758
NC_044915.1	7706834	43.3434	413.455
NC_044915.1	7708225	10.8815	34.7953
NC_044915.1	7709749	12.3058	47.2626
NC_044915.1	7710251	18.8871	110.614
NC_044915.1	7711447	9.42265	27.7682
NC_044915.1	7711952	19.478	124.889
NC_044915.1	7712474	42.2143	369.249
NC_044915.1	7712978	10.8177	35.8946
NC_044915.1	7991083	10.6066	39.9726
NC_044915.1	7991654	42.728	423.929
NC_044915.1	7993918	11.5583	69.7793
NC_044915.1	7994815	43.2088	365.521
NC_044915.1	11232221	10.6547	41.1131
NC_044915.1	11232724	30.1461	227.612
NC_044915.1	11235219	18.5934	121.961
NC_044915.1	11236446	42.0989	385.026
NC_044915.1	11236950	24.7143	150.001
NC_044915.1	11237681	42.3379	412.153
NC_044915.1	11239013	17.259	85.4797
NC_044915.1	11239686	42.8681	357.388
NC_044915.1	11240452	43.4863	394.537
NC_044915.1	11240964	32.5137	248.267
NC_044915.1	11242147	43.4341	378.45
NC_044915.1	11356247	10.6271	34.8218
NC_044915.1	11357247	10.5574	38.6744
NC_044915.1	11357750	23.3709	158.124
NC_044915.1	11358265	31.9203	233.286
NC_044915.1	11358936	39.6456	353.756
NC_044915.1	11359444	25.989	164.876
NC_044915.1	11359946	36.6264	285.948
NC_044915.1	11360813	9.77624	33.3321
NC_044915.1	11361858	12.3691	57.5042
NC_044915.1	11362376	38.1593	263.049
NC_044915.1	11362988	12.5357	91.5166
NC_044915.1	11363622	42.0714	384.568
NC_044915.1	12084361	11.2825	53.8977
NC_044915.1	12086853	38.7692	344.966
NC_044915.1	12087551	43.0302	379.082
NC_044915.1	12088940	10.6436	39.7646
NC_044915.1	12089443	20.4518	147.348
NC_044915.1	12089950	33.2225	277.055
NC_044915.1	12090458	13.2912	54.3943
NC_044915.1	12090966	22.6209	172.776
NC_044915.1	12091478	24.6099	202.575
NC_044915.1	12092088	34.2885	256.393
NC_044915.1	12093139	40.728	316.783
NC_044915.1	12647499	13.3159	61.9523
NC_044915.1	12648008	14.9231	57.2613
NC_044915.1	12935523	11.1602	50.3067
NC_044915.1	14156647	10.5333	44.2552
NC_044915.1	14157440	42.5577	371.961
NC_044915.1	14159297	37.2115	330.388
NC_044915.1	14160001	12.6236	88.2243
NC_044915.1	14160524	21.4011	133.514
NC_044915.1	15828900	11.7355	58.7641
NC_044915.1	15832493	42.5522	357.57
NC_044915.1	16008598	11.4838	43.8244
NC_044915.1	16009099	13.5504	53.0112
NC_044915.1	16156077	11.4626	69.2604
NC_044915.1	16156589	31.4011	224.29
NC_044915.1	16157211	12.8343	78.5431
NC_044915.1	16158163	34.5769	336.834
NC_044915.1	18062691	13.485	69.8061
NC_044915.1	18065395	42.228	365.019
NC_044915.1	18068047	8.7867	22.3072
NC_044915.1	18068961	10.7912	38.4852
NC_044915.1	18855518	12.1201	74.8231
NC_044915.1	18869153	9.54722	33.9421
NC_044915.1	19046835	10.2893	44.3111
NC_044915.1	19047650	10.8319	47.3593
NC_044915.1	19775632	12.314	45.5586
NC_044915.1	19776192	15.4242	99.2284
NC_044915.1	19776929	29.2665	376.251
NC_044915.1	19777430	39.9835	349.89
NC_044915.1	19777939	11.5769	46.7131
NC_044915.1	19779028	14.2204	108.123
NC_044915.1	19780080	37.1236	285.359
NC_044915.1	19781488	11.794	54.0979
NC_044915.1	19781991	15.6841	67.3131
NC_044915.1	19782516	33.1291	229.992
NC_044915.1	19783028	11.7824	47.9332
NC_044915.1	19784497	20.925	138.755
NC_044915.1	19785148	12.2909	76.0568
NC_044915.1	19785709	33.4451	204.341
NC_044915.1	19933714	13.0525	65.6011
NC_044915.1	19934635	42.728	338.601
NC_044915.1	19959778	12.3282	44.7012
NC_044915.1	19960312	43.3736	347.557
NC_044915.1	19960814	27.2335	209.022
NC_044915.1	19964565	15.2775	62.9283
NC_044915.1	19965103	14.9203	60.9165
NC_044915.1	19966615	9.53889	35.4024
NC_044915.1	19968587	33.3022	245.71
NC_044915.1	19969183	38.3379	339.304
NC_044915.1	19969910	12.1956	65.4451
NC_044915.1	19970569	40.706	339.833
NC_044915.1	21879000	17.2912	107.281
NC_044915.1	21881337	43.8242	377.842
NC_044915.1	22038364	9.61944	28.2531
NC_044915.1	22502503	9.22099	24.0286
NC_044915.1	22503112	43.5769	340.972
NC_044915.1	22503649	44.2665	317.397
NC_044915.1	22504235	36.7025	479.723
NC_044915.1	22569429	10.0414	41.4637
NC_044915.1	22620432	13.232	102.312
NC_044915.1	22623259	41.6071	406.377
NC_044915.1	23114648	9.58242	28.9987
NC_044915.1	23116376	12.511	63.953
NC_044915.1	23116876	42.761	446.926
NC_044915.1	23117393	41.6566	380.59
NC_044915.1	23117894	35.4615	269.671
NC_044915.1	23118407	24.4863	151.408
NC_044915.1	23119870	41.6374	363.808
NC_044915.1	23120651	10.65	37.5652
NC_044915.1	23121737	42.0055	343.151
NC_044915.1	23604556	11.7301	68.568
NC_044915.1	23605077	37.8399	425.549
NC_044915.1	23605578	11.7335	62.5064
NC_044915.1	23606096	18.3456	107.17
NC_044915.1	23606686	11.2941	56.6913
NC_044915.1	23607332	12.1813	67.3364
NC_044915.1	23608351	38.2185	387.447
NC_044915.1	23609418	12.9772	88.4395
NC_044915.1	23659371	10.0304	41.2816
NC_044915.1	23659885	42.2857	401.29
NC_044915.1	23660390	40.3544	313.673
NC_044915.1	23661397	42.7198	360.709
NC_044915.1	23664896	10.3352	42.0747
NC_044915.1	23665660	42.4148	347.191
NC_044915.1	23667450	12.2818	67.2611
NC_044915.1	23669030	44.7473	424.663
NC_044915.1	23676001	11.6106	51.9519
NC_044915.1	23720405	10.8539	53.9279
NC_044915.1	23720909	11.3789	56.6074
NC_044915.1	24912047	10.9451	40.1788
NC_044915.1	24912695	17.6264	166.742
NC_044915.1	24913255	19.9945	113.03
NC_044915.1	24914956	13.1676	57.1647
NC_044915.1	24915623	43.0797	388.305
NC_044915.1	24916484	35.5165	262.317
NC_044915.1	24916986	25.8846	136.923
NC_044915.1	24917695	10.4463	35.3914
NC_044915.1	24918198	25.0824	151.668
NC_044915.1	25905588	15.8898	68.8608
NC_044915.1	25907005	41.3049	341.832
NC_044915.1	27316986	16.5852	141.659
NC_044915.1	27319006	34.0165	234.65
NC_044915.1	27319526	21.3874	165.715
NC_044915.1	27320103	35.5467	239.075
NC_044915.1	27321266	13.3895	73.2634
NC_044915.1	27321852	40.5247	308.873
NC_044915.1	27322585	11.1133	65.1146
NC_044915.1	27323093	40.706	383.172
NC_044915.1	27323760	43.3736	465.061
NC_044915.1	27324627	41.5137	502.824
NC_044915.1	27325159	34.5797	267.148
NC_044915.1	27325664	13.551	75.1984
NC_044915.1	27387007	18.3194	221.828
NC_044915.1	27790681	10.8781	40.5907
NC_044915.1	27791913	43.1484	380.705
NC_044915.1	27792420	13.3626	71.1464
NC_044915.1	27868841	12.0331	71.01
NC_044915.1	27869537	31.0082	201.788
NC_044915.1	27870786	10.585	44.8971
NC_044915.1	27871298	31.7802	275.582
NC_044915.1	27871831	15.5742	76.9284
NC_044915.1	27872723	10.6389	46.9723
NC_044915.1	27873869	11.4779	57.2253
NC_044915.1	27874371	35.8571	304.42
NC_044915.1	27874873	13.5027	52.0413
NC_044915.1	27875707	13.8182	70.3315
NC_044915.1	27876210	29.1456	222.802
NC_044915.1	27876715	32.8407	283.054
NC_044915.1	27944392	13.1126	65.4721
NC_044915.1	27944917	12.6841	46.4371
NC_044915.1	27945698	11.2363	64.7429
NC_044915.1	27946491	43.6758	395.983
NC_044915.1	27947004	41.1126	374.387
NC_044915.1	27947508	21.5137	121.986
NC_044915.1	27948263	11.6295	72.0383
NC_044915.1	27948914	43.217	348.887
NC_044915.1	27950735	24.0412	171.489
NC_044915.1	27951998	39.4863	319.942
NC_044915.1	28384683	10.4345	52.9056
NC_044915.1	28385188	40.6401	325.895
NC_044915.1	28387481	10.036	34.2126
NC_044915.1	28387981	12.1653	39.3372
NC_044915.1	28388793	9.50138	29.1402
NC_044915.1	28391751	10.8278	48.7223
